Datetime,OPEN,HIGH,LOW,CLOSE,VOLUME
2018-10-26 07:00:00,887.400024,890.799988,887.000000,887.599976,0.000000
2018-10-26 07:01:00,886.799988,888.799988,884.799988,884.799988,20957.000000
2018-10-26 07:02:00,883.000000,883.000000,882.400024,882.400024,8063.000000
2018-10-26 07:03:00,881.000000,883.400024,877.799988,883.400024,23707.000000
2018-10-26 07:04:00,883.200012,884.000000,883.200012,883.700012,15602.000000
2018-10-26 07:05:00,883.599976,887.000000,883.599976,887.000000,11130.000000
2018-10-26 07:06:00,887.000000,891.000000,887.000000,887.400024,13311.000000
2018-10-26 07:07:00,886.799988,886.799988,886.799988,886.799988,1707.000000
2018-10-26 07:08:00,888.000000,888.000000,887.400024,887.400024,7205.000000
2018-10-26 07:09:00,887.400024,888.799988,887.400024,888.799988,5265.000000
2018-10-26 07:10:00,888.200012,889.799988,888.200012,889.799988,12491.000000
2018-10-26 07:11:00,892.599976,893.000000,892.599976,893.000000,6298.000000
2018-10-26 07:12:00,893.000000,893.000000,892.200012,892.200012,3283.000000
2018-10-26 07:13:00,894.400024,894.400024,893.000000,893.000000,7249.000000
2018-10-26 07:14:00,893.799988,894.599976,893.799988,894.599976,6246.000000
2018-10-26 07:15:00,895.400024,895.400024,895.000000,895.000000,5224.000000
2018-10-26 07:16:00,896.000000,896.000000,896.000000,896.000000,3293.000000
2018-10-26 07:17:00,896.200012,896.200012,894.071777,894.799988,14661.000000
2018-10-26 07:18:00,892.200012,892.200012,891.599976,891.599976,4479.000000
2018-10-26 07:19:00,892.200012,892.200012,892.200012,892.200012,3694.000000
2018-10-26 07:20:00,892.240417,892.240417,892.200012,892.200012,5966.000000
2018-10-26 07:21:00,892.000000,892.000000,891.599976,891.599976,6146.000000
2018-10-26 07:22:00,891.400024,891.400024,891.400024,891.400024,2110.000000
2018-10-26 07:23:00,891.599976,893.200012,891.599976,893.200012,6180.000000
2018-10-26 07:24:00,891.799988,892.599976,891.799988,892.599976,4866.000000
2018-10-26 07:25:00,891.200012,891.200012,890.000000,890.000000,7169.000000
2018-10-26 07:26:00,889.400024,890.799988,889.400024,890.799988,28452.000000
