Datetime,OPEN,HIGH,LOW,CLOSE,VOLUME
2019-01-04 00:00:00,19655.130859,19687.919922,19655.130859,19684.609375,0.000000
2019-01-04 00:01:00,19676.539062,19676.539062,19674.970703,19674.970703,0.000000
2019-01-04 00:02:00,19670.849609,19670.849609,19665.869141,19667.869141,0.000000
2019-01-04 00:03:00,19676.949219,19676.949219,19526.519531,19530.089844,0.000000
2019-01-04 00:04:00,19528.189453,19528.189453,19512.250000,19512.250000,0.000000
2019-01-04 00:05:00,19497.080078,19497.080078,19430.580078,19430.580078,0.000000
2019-01-04 00:06:00,19401.490234,19404.880859,19401.490234,19404.880859,0.000000
2019-01-04 00:07:00,19387.910156,19387.910156,19380.890625,19380.890625,0.000000
2019-01-04 00:08:00,19386.509766,19386.509766,19379.720703,19379.720703,0.000000
2019-01-04 00:09:00,19371.839844,19381.570312,19370.640625,19381.570312,0.000000
2019-01-04 00:10:00,19375.029297,19375.029297,19375.029297,19375.029297,0.000000
2019-01-04 00:11:00,19351.810547,19357.009766,19351.810547,19357.009766,0.000000
2019-01-04 00:12:00,19347.560547,19355.630859,19347.560547,19355.630859,0.000000
2019-01-04 00:13:00,19348.039062,19372.119141,19348.039062,19372.119141,0.000000
2019-01-04 00:14:00,19365.429688,19365.429688,19356.990234,19356.990234,0.000000
2019-01-04 00:15:00,19327.349609,19327.349609,19318.619141,19318.619141,0.000000
2019-01-04 00:16:00,19308.410156,19308.410156,19294.369141,19294.369141,0.000000
2019-01-04 00:17:00,19280.720703,19280.720703,19272.919922,19272.919922,0.000000
2019-01-04 00:18:00,19283.859375,19283.859375,19280.619141,19280.619141,0.000000
2019-01-04 00:19:00,19295.970703,19310.240234,19295.970703,19310.240234,0.000000
2019-01-04 00:20:00,19312.439453,19316.199219,19312.439453,19316.199219,0.000000
2019-01-04 00:21:00,19311.410156,19311.410156,19306.250000,19306.250000,0.000000
2019-01-04 00:22:00,19311.900391,19312.429688,19311.900391,19312.429688,0.000000
