Datetime,OPEN,HIGH,LOW,CLOSE,VOLUME
2018-10-26 07:00:00,253.399994,253.399994,253.399994,253.399994,0.000000
2018-10-26 07:01:00,254.050003,254.050003,254.050003,254.050003,4428.000000
2018-10-26 07:03:00,254.199997,254.199997,253.899994,253.899994,11940.000000
2018-10-26 07:05:00,253.800003,253.800003,253.550003,253.550003,7478.000000
2018-10-26 07:08:00,253.800003,253.800003,253.800003,253.800003,6902.000000
2018-10-26 07:09:00,253.600006,253.600006,253.600006,253.600006,4675.000000
2018-10-26 07:12:00,253.000000,253.000000,253.000000,253.000000,3006.000000
2018-10-26 07:14:00,252.750000,252.750000,252.750000,252.750000,356.000000
2018-10-26 07:15:00,252.899994,252.899994,252.750000,252.750000,9831.000000
2018-10-26 07:16:00,252.350006,252.350006,252.350006,252.350006,17439.000000
2018-10-26 07:19:00,252.149994,252.149994,252.000000,252.000000,13297.000000
2018-10-26 07:21:00,251.800003,251.800003,251.800003,251.800003,41383.000000
2018-10-26 07:22:00,251.800003,251.800003,251.800003,251.800003,11658.000000
2018-10-26 07:23:00,251.899994,252.000000,251.899994,252.000000,13677.000000
2018-10-26 07:26:00,251.899994,251.899994,251.899994,251.899994,5634.000000
2018-10-26 07:30:00,251.800003,251.800003,251.800003,251.800003,866.000000
2018-10-26 07:31:00,251.800003,251.949997,251.800003,251.949997,17771.000000
2018-10-26 07:33:00,251.800003,251.800003,251.800003,251.800003,2116.000000
2018-10-26 07:34:00,251.750000,251.750000,251.750000,251.750000,2983.000000
2018-10-26 07:35:00,251.949997,251.949997,251.949997,251.949997,9525.000000
2018-10-26 07:37:00,252.250000,252.250000,252.250000,252.250000,2388.000000
2018-10-26 07:38:00,252.350006,252.350006,252.350006,252.350006,6659.000000
2018-10-26 07:39:00,252.199997,252.199997,252.199997,252.199997,5636.000000
2018-10-26 07:42:00,252.100006,252.100006,252.100006,252.100006,1228.000000
2018-10-26 07:45:00,252.199997,252.600006,252.199997,252.600006,14043.000000
2018-10-26 07:46:00,252.449997,252.449997,252.449997,252.449997,10098.000000
2018-10-26 07:47:00,252.250000,252.250000,252.250000,252.250000,2848.000000
2018-10-26 07:48:00,252.199997,252.199997,252.199997,252.199997,6130.000000
2018-10-26 07:49:00,252.100006,252.100006,252.100006,252.100006,7257.000000
2018-10-26 07:52:00,252.100006,252.100006,252.100006,252.100006,4905.000000
2018-10-26 07:54:00,252.199997,252.199997,252.050003,252.050003,13293.000000
2018-10-26 07:55:00,252.000000,252.000000,252.000000,252.000000,3983.000000
2018-10-26 07:56:00,251.907593,251.907593,251.907593,251.907593,7375.000000
2018-10-26 07:57:00,251.850006,252.000000,251.850006,252.000000,16268.000000
2018-10-26 07:58:00,251.899994,251.899994,251.800003,251.800003,24444.000000
2018-10-26 08:00:00,251.750000,251.750000,251.750000,251.750000,11120.000000
2018-10-26 08:01:00,251.699997,251.899994,251.699997,251.899994,13759.000000
2018-10-26 08:03:00,251.699997,251.699997,251.699997,251.699997,1365.000000
2018-10-26 08:04:00,251.699997,251.699997,251.699997,251.699997,4587.000000
2018-10-26 08:06:00,251.699997,251.699997,251.699997,251.699997,1420.000000
2018-10-26 08:07:00,251.800003,251.800003,251.800003,251.800003,6270.000000
2018-10-26 08:08:00,251.899994,252.000000,251.899994,252.000000,10662.000000
2018-10-26 08:09:00,251.949997,251.949997,251.949997,251.949997,10729.000000
2018-10-26 08:10:00,252.000000,252.000000,252.000000,252.000000,9640.000000
2018-10-26 08:12:00,252.214996,252.214996,252.214996,252.214996,8452.000000
2018-10-26 08:13:00,252.399994,252.399994,252.399994,252.399994,4137.000000
2018-10-26 08:14:00,252.350006,252.350006,252.350006,252.350006,5705.000000
2018-10-26 08:15:00,252.250000,252.250000,252.149994,252.149994,20763.000000
2018-10-26 08:16:00,252.250000,252.250000,252.250000,252.250000,3428.000000
2018-10-26 08:17:00,252.199997,252.199997,252.199997,252.199997,5225.000000
2018-10-26 08:18:00,252.050003,252.050003,252.050003,252.050003,6855.000000
2018-10-26 08:19:00,252.149994,252.149994,252.149994,252.149994,5753.000000
2018-10-26 08:20:00,252.050003,252.050003,252.050003,252.050003,3903.000000
2018-10-26 08:21:00,252.100006,252.100006,252.100006,252.100006,5034.000000
2018-10-26 08:23:00,252.050003,252.050003,252.050003,252.050003,10776.000000
2018-10-26 08:24:00,252.149994,252.149994,252.149994,252.149994,5950.000000
2018-10-26 08:27:00,252.199997,252.199997,252.100006,252.100006,9065.000000
2018-10-26 08:28:00,252.000000,252.000000,252.000000,252.000000,3786.000000
