Datetime,OPEN,HIGH,LOW,CLOSE,VOLUME
2019-01-04 14:30:00,2481.600098,2481.600098,2481.600098,2481.600098,0.000000
2019-01-04 14:31:00,2479.290039,2479.290039,2479.290039,2479.290039,12055867.000000
2019-01-04 14:32:00,2482.580078,2482.580078,2480.620117,2480.620117,10819103.000000
2019-01-04 14:34:00,2484.439941,2484.439941,2484.439941,2484.439941,9816383.000000
2019-01-04 14:35:00,2482.810059,2482.810059,2482.239990,2482.239990,14944238.000000
2019-01-04 14:36:00,2483.560059,2483.560059,2483.560059,2483.560059,6504577.000000
2019-01-04 14:37:00,2484.959961,2484.959961,2484.959961,2484.959961,7871856.000000
2019-01-04 14:38:00,2486.510010,2486.510010,2486.469971,2486.469971,15333696.000000
2019-01-04 14:39:00,2486.889893,2487.500000,2486.889893,2487.219971,11440347.000000
2019-01-04 14:40:00,2487.250000,2487.250000,2486.739990,2486.739990,6972133.000000
2019-01-04 14:41:00,2486.300049,2487.620117,2486.300049,2487.620117,10337596.000000
2019-01-04 14:42:00,2488.070068,2489.020020,2488.070068,2489.020020,7779710.000000
2019-01-04 14:43:00,2490.260010,2491.449951,2490.030029,2491.449951,9426703.000000
2019-01-04 14:44:00,2493.199951,2493.199951,2491.389893,2491.389893,8613545.000000
2019-01-04 14:45:00,2493.090088,2493.090088,2493.090088,2493.090088,5472225.000000
2019-01-04 14:46:00,2492.899902,2492.899902,2491.060059,2491.060059,7683825.000000
2019-01-04 14:47:00,2491.399902,2491.399902,2490.909912,2490.909912,6429423.000000
2019-01-04 14:48:00,2491.889893,2491.889893,2491.379883,2491.379883,7259915.000000
2019-01-04 14:49:00,2490.550049,2492.300049,2490.550049,2492.300049,8816969.000000
2019-01-04 14:50:00,2492.179932,2492.969971,2492.179932,2492.969971,7926602.000000
2019-01-04 14:51:00,2492.949951,2493.939941,2492.949951,2493.939941,7553046.000000
2019-01-04 14:52:00,2493.639893,2495.139893,2493.639893,2495.139893,8965691.000000
2019-01-04 14:53:00,2497.129883,2497.129883,2497.129883,2497.129883,3541481.000000
2019-01-04 14:54:00,2497.050049,2497.050049,2494.719971,2494.719971,9555912.000000
2019-01-04 14:55:00,2494.209961,2494.209961,2494.209961,2494.209961,8257491.000000
2019-01-04 14:56:00,2493.770020,2493.770020,2493.770020,2493.770020,5016204.000000
2019-01-04 14:57:00,2496.570068,2497.510010,2496.570068,2496.949951,9419163.000000
2019-01-04 14:58:00,2497.419922,2497.419922,2497.070068,2497.070068,6256873.000000
2019-01-04 14:59:00,2498.050049,2498.050049,2497.250000,2497.250000,6391831.000000
2019-01-04 15:00:00,2499.949951,2499.949951,2499.949951,2499.949951,7597029.000000
2019-01-04 15:01:00,2500.949951,2501.120117,2500.949951,2501.120117,8367213.000000
2019-01-04 15:02:00,2502.310059,2502.310059,2501.540039,2501.540039,6601676.000000
2019-01-04 15:03:00,2500.439941,2501.159912,2500.439941,2501.159912,6439632.000000
2019-01-04 15:04:00,2502.010010,2502.010010,2501.959961,2501.959961,5536602.000000
2019-01-04 15:05:00,2501.800049,2501.800049,2501.620117,2501.620117,6337881.000000
2019-01-04 15:06:00,2501.699951,2501.699951,2499.629883,2499.629883,6725712.000000
2019-01-04 15:07:00,2500.040039,2500.040039,2499.270020,2499.270020,5303675.000000
